review_id,review_text,aspect_term,opinion,aspect,sentiment,user_id,date,url_review
26,"курс Графический Дизайн был рассчитан на 9 месяцев. Долго затягивали с оформлением в итоге внесли изменение с 9 месяцев на 3 месяца обучения. Тратить время на то что бы отказаться и выбрать другой курс не было желания. Не подготовили платформу и изначально не работала функция отправки заданий на проверку после модулей. Из-за этого приходилось тратить своё время на тех поддержку. Первые два модуля показались интересными, но когда они закончились то стало понятно, что информация скудная и как это применить в работе непонятно. Рассмотреть в фотошопе только работу коллажей такое себе. Это все что сможет делать графический дизайнер с фотошопом после обучения. Коллаж. Смех сквозь слёзы. Далее в новых модулях программы темп ускорился объём информации вроде бы увеличился. Но все это только показалось, что информации стало больше. Просто стало сложнее для человека который не работал в графических программах. Но которые надо освоить за неделю и тут же выполнить задание да ещё и с оценками. Дичь! Сроки сдачи работ остались прежними как в начале двух не информативных модулях. Из-за не успеваемости и не возможности понять о чем говорит в видеообзоре ведущий модуля. Обучение мягко говоря превращается в нервоз и не желание продолжать дальше. Чувствуешь себя лошадью которую гонят плетью не понятно куда. Иногда рассказчики обучающего видеообзора выключают звук и делают на автомате только им понятные операции в программе. Или просто объясняют это надо вот так, а вот тут надо так все и у вас должно получится вот это. Историю как он или она это сделала они просто оставляют за кадром. Такое себе я вам скажу. Далее модули совсем скатываются в супер интенсивное обучение, а видеообзорщики, рассказчики просто перестают обучать и показывать на примере как сделать подобное в видеообзоре. Все происходит в свободной беседе словно он или она вам интервью дают. Ограничиваются тем что, знакомят Вас с общей информацией например одной из областей графического дизайна. В форме не обучения, а беседы так между прочим снабжая пакетом ссылок где можно набраться вдохновения. Предпочитаю техническую основу освоить, а вдохновения у меня вагон, что бы поиграться после окончания курса. Ну и все в таком духе.",сроки сдачи работ,остались прежними,Гибкость учебного процесса,отрицательная,Moon,10.11.2022,https://www.sravni.ru/shkola/contented/otzyvy/570088/
26,"курс Графический Дизайн был рассчитан на 9 месяцев. Долго затягивали с оформлением в итоге внесли изменение с 9 месяцев на 3 месяца обучения. Тратить время на то что бы отказаться и выбрать другой курс не было желания. Не подготовили платформу и изначально не работала функция отправки заданий на проверку после модулей. Из-за этого приходилось тратить своё время на тех поддержку. Первые два модуля показались интересными, но когда они закончились то стало понятно, что информация скудная и как это применить в работе непонятно. Рассмотреть в фотошопе только работу коллажей такое себе. Это все что сможет делать графический дизайнер с фотошопом после обучения. Коллаж. Смех сквозь слёзы. Далее в новых модулях программы темп ускорился объём информации вроде бы увеличился. Но все это только показалось, что информации стало больше. Просто стало сложнее для человека который не работал в графических программах. Но которые надо освоить за неделю и тут же выполнить задание да ещё и с оценками. Дичь! Сроки сдачи работ остались прежними как в начале двух не информативных модулях. Из-за не успеваемости и не возможности понять о чем говорит в видеообзоре ведущий модуля. Обучение мягко говоря превращается в нервоз и не желание продолжать дальше. Чувствуешь себя лошадью которую гонят плетью не понятно куда. Иногда рассказчики обучающего видеообзора выключают звук и делают на автомате только им понятные операции в программе. Или просто объясняют это надо вот так, а вот тут надо так все и у вас должно получится вот это. Историю как он или она это сделала они просто оставляют за кадром. Такое себе я вам скажу. Далее модули совсем скатываются в супер интенсивное обучение, а видеообзорщики, рассказчики просто перестают обучать и показывать на примере как сделать подобное в видеообзоре. Все происходит в свободной беседе словно он или она вам интервью дают. Ограничиваются тем что, знакомят Вас с общей информацией например одной из областей графического дизайна. В форме не обучения, а беседы так между прочим снабжая пакетом ссылок где можно набраться вдохновения. Предпочитаю техническую основу освоить, а вдохновения у меня вагон, что бы поиграться после окончания курса. Ну и все в таком духе.",видеообзор,не понятно о чем говорит ведущий модуля,Преподаватели,отрицательная,Moon,10.11.2022,https://www.sravni.ru/shkola/contented/otzyvy/570088/
26,"курс Графический Дизайн был рассчитан на 9 месяцев. Долго затягивали с оформлением в итоге внесли изменение с 9 месяцев на 3 месяца обучения. Тратить время на то что бы отказаться и выбрать другой курс не было желания. Не подготовили платформу и изначально не работала функция отправки заданий на проверку после модулей. Из-за этого приходилось тратить своё время на тех поддержку. Первые два модуля показались интересными, но когда они закончились то стало понятно, что информация скудная и как это применить в работе непонятно. Рассмотреть в фотошопе только работу коллажей такое себе. Это все что сможет делать графический дизайнер с фотошопом после обучения. Коллаж. Смех сквозь слёзы. Далее в новых модулях программы темп ускорился объём информации вроде бы увеличился. Но все это только показалось, что информации стало больше. Просто стало сложнее для человека который не работал в графических программах. Но которые надо освоить за неделю и тут же выполнить задание да ещё и с оценками. Дичь! Сроки сдачи работ остались прежними как в начале двух не информативных модулях. Из-за не успеваемости и не возможности понять о чем говорит в видеообзоре ведущий модуля. Обучение мягко говоря превращается в нервоз и не желание продолжать дальше. Чувствуешь себя лошадью которую гонят плетью не понятно куда. Иногда рассказчики обучающего видеообзора выключают звук и делают на автомате только им понятные операции в программе. Или просто объясняют это надо вот так, а вот тут надо так все и у вас должно получится вот это. Историю как он или она это сделала они просто оставляют за кадром. Такое себе я вам скажу. Далее модули совсем скатываются в супер интенсивное обучение, а видеообзорщики, рассказчики просто перестают обучать и показывать на примере как сделать подобное в видеообзоре. Все происходит в свободной беседе словно он или она вам интервью дают. Ограничиваются тем что, знакомят Вас с общей информацией например одной из областей графического дизайна. В форме не обучения, а беседы так между прочим снабжая пакетом ссылок где можно набраться вдохновения. Предпочитаю техническую основу освоить, а вдохновения у меня вагон, что бы поиграться после окончания курса. Ну и все в таком духе.",рассказчики обучающего видеообзора,выключают звук и делают на автомате только им понятные операции,Преподаватели,отрицательная,Moon,10.11.2022,https://www.sravni.ru/shkola/contented/otzyvy/570088/
26,"курс Графический Дизайн был рассчитан на 9 месяцев. Долго затягивали с оформлением в итоге внесли изменение с 9 месяцев на 3 месяца обучения. Тратить время на то что бы отказаться и выбрать другой курс не было желания. Не подготовили платформу и изначально не работала функция отправки заданий на проверку после модулей. Из-за этого приходилось тратить своё время на тех поддержку. Первые два модуля показались интересными, но когда они закончились то стало понятно, что информация скудная и как это применить в работе непонятно. Рассмотреть в фотошопе только работу коллажей такое себе. Это все что сможет делать графический дизайнер с фотошопом после обучения. Коллаж. Смех сквозь слёзы. Далее в новых модулях программы темп ускорился объём информации вроде бы увеличился. Но все это только показалось, что информации стало больше. Просто стало сложнее для человека который не работал в графических программах. Но которые надо освоить за неделю и тут же выполнить задание да ещё и с оценками. Дичь! Сроки сдачи работ остались прежними как в начале двух не информативных модулях. Из-за не успеваемости и не возможности понять о чем говорит в видеообзоре ведущий модуля. Обучение мягко говоря превращается в нервоз и не желание продолжать дальше. Чувствуешь себя лошадью которую гонят плетью не понятно куда. Иногда рассказчики обучающего видеообзора выключают звук и делают на автомате только им понятные операции в программе. Или просто объясняют это надо вот так, а вот тут надо так все и у вас должно получится вот это. Историю как он или она это сделала они просто оставляют за кадром. Такое себе я вам скажу. Далее модули совсем скатываются в супер интенсивное обучение, а видеообзорщики, рассказчики просто перестают обучать и показывать на примере как сделать подобное в видеообзоре. Все происходит в свободной беседе словно он или она вам интервью дают. Ограничиваются тем что, знакомят Вас с общей информацией например одной из областей графического дизайна. В форме не обучения, а беседы так между прочим снабжая пакетом ссылок где можно набраться вдохновения. Предпочитаю техническую основу освоить, а вдохновения у меня вагон, что бы поиграться после окончания курса. Ну и все в таком духе.",модули,скатываются в супер интенсивное обучение,Гибкость учебного процесса,отрицательная,Moon,10.11.2022,https://www.sravni.ru/shkola/contented/otzyvy/570088/
26,"курс Графический Дизайн был рассчитан на 9 месяцев. Долго затягивали с оформлением в итоге внесли изменение с 9 месяцев на 3 месяца обучения. Тратить время на то что бы отказаться и выбрать другой курс не было желания. Не подготовили платформу и изначально не работала функция отправки заданий на проверку после модулей. Из-за этого приходилось тратить своё время на тех поддержку. Первые два модуля показались интересными, но когда они закончились то стало понятно, что информация скудная и как это применить в работе непонятно. Рассмотреть в фотошопе только работу коллажей такое себе. Это все что сможет делать графический дизайнер с фотошопом после обучения. Коллаж. Смех сквозь слёзы. Далее в новых модулях программы темп ускорился объём информации вроде бы увеличился. Но все это только показалось, что информации стало больше. Просто стало сложнее для человека который не работал в графических программах. Но которые надо освоить за неделю и тут же выполнить задание да ещё и с оценками. Дичь! Сроки сдачи работ остались прежними как в начале двух не информативных модулях. Из-за не успеваемости и не возможности понять о чем говорит в видеообзоре ведущий модуля. Обучение мягко говоря превращается в нервоз и не желание продолжать дальше. Чувствуешь себя лошадью которую гонят плетью не понятно куда. Иногда рассказчики обучающего видеообзора выключают звук и делают на автомате только им понятные операции в программе. Или просто объясняют это надо вот так, а вот тут надо так все и у вас должно получится вот это. Историю как он или она это сделала они просто оставляют за кадром. Такое себе я вам скажу. Далее модули совсем скатываются в супер интенсивное обучение, а видеообзорщики, рассказчики просто перестают обучать и показывать на примере как сделать подобное в видеообзоре. Все происходит в свободной беседе словно он или она вам интервью дают. Ограничиваются тем что, знакомят Вас с общей информацией например одной из областей графического дизайна. В форме не обучения, а беседы так между прочим снабжая пакетом ссылок где можно набраться вдохновения. Предпочитаю техническую основу освоить, а вдохновения у меня вагон, что бы поиграться после окончания курса. Ну и все в таком духе.",видеообзорщики,перестают обучать и показывать на примере,Преподаватели,отрицательная,Moon,10.11.2022,https://www.sravni.ru/shkola/contented/otzyvy/570088/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",сочетание цены и качества,оптимальное,Стоимость,положительная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",онлайн-курс нутрициологии,включает диплом о профпереподготовки и международный MBA,Сертификаты,положительная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",преподаватели,деляться своими знаниями,Преподаватели,положительная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",практика,"комбинирует с теорией, что способствует лучшему усвоению материала",Практика,положительная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",групповые супервизии и консультации,помогают эффективно развиваться в профессии,Дополнительно,положительная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",практические встречи,"проходят раз в неделю, что немного ограничивает",Гибкость учебного процесса,отрицательная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
27,"Talentsy предлагает оптимальное сочитание цены и качества. Онлайн-курс нутрициологии включает диплом о профпереподготовки и международный MBA, что позволяет работать в любой стране. Преподаватели деляться своими знаниями, а практика комбинирует с теорией, что способствует лучшему усвоению материала. Групповые супервизии и консультации по продвижению в соцсетях помогают эффективно развиваться в профессии. Практические встречи проходят раз в неделю, что немного ограничивает, но качество обучения это компансирует.",качество обучения,компенсирует,Контент,положительная,Виталий,08.11.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/813085/
28,"Уже несколько лет я занимаюсь в школе Skyeng с опытным, профессиональным преподавателем. За время обучения у меня получилось улучшить свои коммуникативные качества, повысить уровень знаний, приобрести полезные навыки в изучении английского языка. К тому же, стал шире мой кругозор. И это произошло благодаря интересным, сбалансированным занятиям, которые включают в себя много полезной информации о разных областях знаний, науки и культуры в мировом масштабе. Впервые на уроках в школе Skyeng мы с преподавателем рассмотрели вопросы, касающиеся эмоционального интеллекта, развития искусственного интеллекта, влияние нейронных сетей на жизнь современного человека, профессии будущего. Также я узнала многое о культуре и быте различных стран мира, что, в свою очередь, подтолкнуло меня к желанию путешествовать, обогащать свой словарный запас, развиваться творчески. В школе Skyeng информация подается на высоком уровне. Качественные материалы составлены таким образом, что вы не чувствуете обязанности пройти урок, вы испытываете удовольствие от получения новых знаний. Грамматика и лексика сбалансированы, всегда идут в тандеме. Воспринимать иностранную речь на слух помогают спикеры с британским и американским произношением, а порой вы можете познакомиться с интересными диалектами. Кроме формальной стороны на уроках дозировано вы получаете порцию сленга, который используется в молодежной среде и помогает вам понимать тексты в социальных сетях и чатах, в популярных композициях артистов и в современных фильмах и сериалах. Стоит также отметить отличную работу техподдержки. Если у вас возникают трудности с работой на платформе, сплоченная, высокоэффективная команда специалистов школы Skyeng в любое время на связи. Ребята максимально прилагают усилия, чтобы каждый ученик школы Skyeng чувствовал себя комфортно в работе с платформой: оптимизируется интерфейс, улучшается навигация, повышается производительность. Хочу поблагодарить своего прекрасного преподавателя и команду школы Skyeng за профессионализм, терпение, тактичность, креативность и умение шагать в ногу со временем. Желаю школе Skyeng процветания, профессионального и творческого развития, больше благодарных учеников, сил, терпения, гармонии и вдохновения на новые свершения. Вы — лучшие!",преподаватель,"опытный, профессиональный",Преподаватели,положительная,Евгений,05.03.2024,https://otzovik.com/review_14880607.html
28,"Уже несколько лет я занимаюсь в школе Skyeng с опытным, профессиональным преподавателем. За время обучения у меня получилось улучшить свои коммуникативные качества, повысить уровень знаний, приобрести полезные навыки в изучении английского языка. К тому же, стал шире мой кругозор. И это произошло благодаря интересным, сбалансированным занятиям, которые включают в себя много полезной информации о разных областях знаний, науки и культуры в мировом масштабе. Впервые на уроках в школе Skyeng мы с преподавателем рассмотрели вопросы, касающиеся эмоционального интеллекта, развития искусственного интеллекта, влияние нейронных сетей на жизнь современного человека, профессии будущего. Также я узнала многое о культуре и быте различных стран мира, что, в свою очередь, подтолкнуло меня к желанию путешествовать, обогащать свой словарный запас, развиваться творчески. В школе Skyeng информация подается на высоком уровне. Качественные материалы составлены таким образом, что вы не чувствуете обязанности пройти урок, вы испытываете удовольствие от получения новых знаний. Грамматика и лексика сбалансированы, всегда идут в тандеме. Воспринимать иностранную речь на слух помогают спикеры с британским и американским произношением, а порой вы можете познакомиться с интересными диалектами. Кроме формальной стороны на уроках дозировано вы получаете порцию сленга, который используется в молодежной среде и помогает вам понимать тексты в социальных сетях и чатах, в популярных композициях артистов и в современных фильмах и сериалах. Стоит также отметить отличную работу техподдержки. Если у вас возникают трудности с работой на платформе, сплоченная, высокоэффективная команда специалистов школы Skyeng в любое время на связи. Ребята максимально прилагают усилия, чтобы каждый ученик школы Skyeng чувствовал себя комфортно в работе с платформой: оптимизируется интерфейс, улучшается навигация, повышается производительность. Хочу поблагодарить своего прекрасного преподавателя и команду школы Skyeng за профессионализм, терпение, тактичность, креативность и умение шагать в ногу со временем. Желаю школе Skyeng процветания, профессионального и творческого развития, больше благодарных учеников, сил, терпения, гармонии и вдохновения на новые свершения. Вы — лучшие!",занятия,"интересные, сбалансированные",Контент,положительная,Евгений,05.03.2024,https://otzovik.com/review_14880607.html
28,"Уже несколько лет я занимаюсь в школе Skyeng с опытным, профессиональным преподавателем. За время обучения у меня получилось улучшить свои коммуникативные качества, повысить уровень знаний, приобрести полезные навыки в изучении английского языка. К тому же, стал шире мой кругозор. И это произошло благодаря интересным, сбалансированным занятиям, которые включают в себя много полезной информации о разных областях знаний, науки и культуры в мировом масштабе. Впервые на уроках в школе Skyeng мы с преподавателем рассмотрели вопросы, касающиеся эмоционального интеллекта, развития искусственного интеллекта, влияние нейронных сетей на жизнь современного человека, профессии будущего. Также я узнала многое о культуре и быте различных стран мира, что, в свою очередь, подтолкнуло меня к желанию путешествовать, обогащать свой словарный запас, развиваться творчески. В школе Skyeng информация подается на высоком уровне. Качественные материалы составлены таким образом, что вы не чувствуете обязанности пройти урок, вы испытываете удовольствие от получения новых знаний. Грамматика и лексика сбалансированы, всегда идут в тандеме. Воспринимать иностранную речь на слух помогают спикеры с британским и американским произношением, а порой вы можете познакомиться с интересными диалектами. Кроме формальной стороны на уроках дозировано вы получаете порцию сленга, который используется в молодежной среде и помогает вам понимать тексты в социальных сетях и чатах, в популярных композициях артистов и в современных фильмах и сериалах. Стоит также отметить отличную работу техподдержки. Если у вас возникают трудности с работой на платформе, сплоченная, высокоэффективная команда специалистов школы Skyeng в любое время на связи. Ребята максимально прилагают усилия, чтобы каждый ученик школы Skyeng чувствовал себя комфортно в работе с платформой: оптимизируется интерфейс, улучшается навигация, повышается производительность. Хочу поблагодарить своего прекрасного преподавателя и команду школы Skyeng за профессионализм, терпение, тактичность, креативность и умение шагать в ногу со временем. Желаю школе Skyeng процветания, профессионального и творческого развития, больше благодарных учеников, сил, терпения, гармонии и вдохновения на новые свершения. Вы — лучшие!",занятия,включают в себя много полезной информации,Контент,положительная,Евгений,05.03.2024,https://otzovik.com/review_14880607.html
28,"Уже несколько лет я занимаюсь в школе Skyeng с опытным, профессиональным преподавателем. За время обучения у меня получилось улучшить свои коммуникативные качества, повысить уровень знаний, приобрести полезные навыки в изучении английского языка. К тому же, стал шире мой кругозор. И это произошло благодаря интересным, сбалансированным занятиям, которые включают в себя много полезной информации о разных областях знаний, науки и культуры в мировом масштабе. Впервые на уроках в школе Skyeng мы с преподавателем рассмотрели вопросы, касающиеся эмоционального интеллекта, развития искусственного интеллекта, влияние нейронных сетей на жизнь современного человека, профессии будущего. Также я узнала многое о культуре и быте различных стран мира, что, в свою очередь, подтолкнуло меня к желанию путешествовать, обогащать свой словарный запас, развиваться творчески. В школе Skyeng информация подается на высоком уровне. Качественные материалы составлены таким образом, что вы не чувствуете обязанности пройти урок, вы испытываете удовольствие от получения новых знаний. Грамматика и лексика сбалансированы, всегда идут в тандеме. Воспринимать иностранную речь на слух помогают спикеры с британским и американским произношением, а порой вы можете познакомиться с интересными диалектами. Кроме формальной стороны на уроках дозировано вы получаете порцию сленга, который используется в молодежной среде и помогает вам понимать тексты в социальных сетях и чатах, в популярных композициях артистов и в современных фильмах и сериалах. Стоит также отметить отличную работу техподдержки. Если у вас возникают трудности с работой на платформе, сплоченная, высокоэффективная команда специалистов школы Skyeng в любое время на связи. Ребята максимально прилагают усилия, чтобы каждый ученик школы Skyeng чувствовал себя комфортно в работе с платформой: оптимизируется интерфейс, улучшается навигация, повышается производительность. Хочу поблагодарить своего прекрасного преподавателя и команду школы Skyeng за профессионализм, терпение, тактичность, креативность и умение шагать в ногу со временем. Желаю школе Skyeng процветания, профессионального и творческого развития, больше благодарных учеников, сил, терпения, гармонии и вдохновения на новые свершения. Вы — лучшие!",информация,подается на высоком уровне,Контент,положительная,Евгений,05.03.2024,https://otzovik.com/review_14880607.html
